code,quantity,sale_date,labels
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-10,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-11,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-12,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-14,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-17,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-17,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-17,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-17,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-17,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-18,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-19,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-20,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-20,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-20,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-20,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-20,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-20,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-24,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-25,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-26,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,2,2016-07-27,4
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-27,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-28,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-28,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-28,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-28,9
760693745e10b0c5e68c42214c729b0d,1,2016-07-28,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-28,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-29,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-29,8
760693745e10b0c5e68c42214c729b0d,1,2016-07-31,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-01,9
760693745e10b0c5e68c42214c729b0d,2,2016-08-01,11
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,2,2016-08-02,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,2,2016-08-02,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,2,2016-08-02,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,8
760693745e10b0c5e68c42214c729b0d,2,2016-08-02,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,2,2016-08-02,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-02,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,2,2016-08-03,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,2,2016-08-03,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,2,2016-08-03,4
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,8
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
760693745e10b0c5e68c42214c729b0d,1,2016-08-03,9
